pitch_name,game_year,game_month,game_day,home_team,LAA_score,ENEMY_score,stand,on_3b,on_2b,on_1b,inning,pitch_number,outs_when_up,balls,strikes,sz_top,sz_bot,is_first_pitch_number,release_speed,release_pos_x,release_pos_y,release_pos_z,release_spin_rate,release_extension,plate_x,plate_z,events,description,zone,type,hc_x,hc_y
2,2023,5,15,1,1,2,1,0,0,0,2,3,2,0,2,3.13,1.49,0,99.3,-2.28,53.64,5.82,2261.0,6.9,-0.73,2.98,19.0,3.0,1.0,0.0,0.0,0.0
1,2023,5,15,1,3,2,0,0,0,0,3,1,0,0,0,3.36,1.58,1,,,,,,,,,,,,,,
2,2023,5,15,1,3,2,0,0,0,0,3,2,0,1,0,3.41,1.68,0,94.2,-2.07,53.65,5.86,2378.0,6.9,1.39,1.86,19.0,0.0,14.0,1.0,0.0,0.0
1,2023,5,15,1,3,2,0,0,0,0,3,3,0,2,0,3.41,1.63,0,89.8,-2.49,53.71,5.65,2497.0,6.8,0.3,1.43,19.0,0.0,14.0,1.0,0.0,0.0
1,2023,5,15,1,3,2,0,0,0,0,3,4,0,3,0,3.45,1.65,0,94.2,-2.15,53.59,5.91,2394.0,6.9,1.81,2.45,19.0,0.0,14.0,1.0,0.0,0.0
2,2023,5,15,1,3,2,0,0,0,0,3,5,0,3,1,3.52,1.63,0,93.5,-2.31,53.56,5.88,2355.0,6.9,0.06,3.19,19.0,2.0,2.0,0.0,0.0,0.0
2,2023,5,15,1,3,2,1,0,0,1,3,1,0,0,0,3.34,1.65,1,,,,,,,,,,,,,,
0,2023,5,15,1,3,2,1,0,0,1,3,2,0,1,0,3.34,1.54,0,91.2,-2.47,53.54,5.57,2428.0,7.0,1.48,1.9,19.0,0.0,14.0,1.0,0.0,0.0
0,2023,5,15,1,3,2,1,0,1,0,3,3,0,1,1,3.28,1.53,0,84.4,-2.46,53.7,5.55,2571.0,6.8,0.36,2.15,19.0,2.0,6.0,0.0,0.0,0.0
2,2023,5,15,1,3,2,1,0,1,0,3,4,0,1,2,3.28,1.53,0,83.3,-2.7,53.64,5.57,2430.0,6.9,-1.14,2.48,19.0,9.0,11.0,0.0,0.0,0.0
0,2023,5,15,1,3,2,1,1,0,0,3,1,1,0,0,3.47,1.7,1,,,,,,,,,,,,,,
0,2023,5,15,1,3,2,1,1,0,0,3,2,1,0,1,3.43,1.65,0,86.1,-2.68,53.58,5.5,2553.0,6.9,-0.44,2.53,19.0,2.0,4.0,0.0,0.0,0.0
1,2023,5,15,1,3,2,1,1,0,0,3,3,1,1,1,3.32,1.62,0,86.6,-2.88,53.58,5.5,2584.0,6.9,-1.07,3.11,19.0,0.0,11.0,1.0,0.0,0.0
0,2023,5,15,1,3,2,1,0,0,1,3,1,2,0,0,3.34,1.62,1,,,,,,,,,,,,,,
2,2023,5,15,1,3,4,0,0,0,0,3,1,2,0,0,3.8,1.93,1,,,,,,,,,,,,,,
0,2023,5,15,1,3,4,0,0,0,0,3,2,2,1,0,3.75,1.93,0,96.4,-2.21,53.55,5.74,2062.0,7.0,1.31,2.33,19.0,0.0,14.0,1.0,0.0,0.0
1,2023,5,15,1,3,4,0,0,0,0,3,3,2,2,0,3.78,1.93,0,85.6,-2.67,53.63,5.52,2737.0,6.9,1.0,0.97,19.0,0.0,14.0,1.0,0.0,0.0
1,2023,5,15,1,3,4,0,0,0,0,3,4,2,3,0,3.66,1.84,0,97.1,-2.19,53.53,5.71,2464.0,7.0,1.85,1.43,19.0,0.0,14.0,1.0,0.0,0.0
2,2023,5,15,1,3,4,0,0,0,0,3,5,2,3,1,3.78,1.93,0,95.2,-2.19,53.54,5.68,2419.0,7.0,0.71,1.9,19.0,2.0,9.0,0.0,0.0,0.0
1,2023,5,15,1,3,4,0,0,0,0,3,6,2,3,2,3.65,1.8,0,86.3,-2.38,53.91,5.98,2478.0,6.6,-0.14,2.37,19.0,2.0,8.0,0.0,0.0,0.0
0,2023,5,15,1,8,4,1,0,0,0,4,1,0,0,0,3.71,1.72,1,,,,,,,,,,,,,,
2,2023,5,15,1,8,4,1,0,0,0,4,2,0,0,1,3.65,1.71,0,81.5,-2.5,53.7,5.66,2526.0,6.8,-0.16,2.64,19.0,2.0,5.0,0.0,0.0,0.0
2,2023,5,15,1,8,4,0,0,0,0,4,1,1,0,0,3.13,1.35,1,,,,,,,,,,,,,,
2,2023,5,15,1,8,4,0,0,0,0,4,2,1,1,0,3.17,1.51,0,84.9,-2.2,53.72,5.99,2291.0,6.8,1.4,1.61,19.0,0.0,14.0,1.0,0.0,0.0
1,2023,5,15,1,8,4,0,0,0,0,4,3,1,1,1,3.15,1.46,0,87.5,-2.29,53.58,5.86,2361.0,6.9,0.37,1.56,19.0,2.0,9.0,0.0,0.0,0.0
2,2023,5,15,1,8,4,1,0,0,0,4,1,2,0,0,3.27,1.51,1,,,,,,,,,,,,,,
2,2023,5,15,1,8,4,1,0,0,0,4,2,2,1,0,3.22,1.51,0,90.1,-2.42,53.7,5.66,2317.0,6.8,0.96,1.62,19.0,0.0,14.0,1.0,0.0,0.0
2,2023,5,15,1,8,4,1,0,0,0,4,3,2,2,0,3.11,1.43,0,93.1,-2.41,53.77,5.69,2022.0,6.7,-1.39,3.9,19.0,0.0,11.0,1.0,0.0,0.0
1,2023,5,15,1,9,4,1,0,0,0,5,1,0,0,0,3.24,1.56,1,,,,,,,,,,,,,,
2,2023,5,15,1,9,4,1,0,0,0,5,2,0,1,0,3.13,1.49,0,95.2,-2.37,53.64,5.92,2268.0,6.9,-1.55,3.87,19.0,0.0,11.0,1.0,0.0,0.0
2,2023,5,15,1,9,4,1,0,0,0,5,3,0,1,1,3.13,1.49,0,87.5,-2.32,53.59,5.71,2220.0,6.9,-0.23,2.44,19.0,3.0,5.0,0.0,0.0,0.0
0,2023,5,15,1,9,4,0,0,0,0,5,1,1,0,0,3.37,1.63,1,,,,,,,,,,,,,,
1,2023,5,15,1,9,4,1,0,0,0,5,1,2,0,0,3.41,1.54,1,,,,,,,,,,,,,,
2,2023,5,15,1,9,4,1,0,0,0,5,2,2,0,1,3.45,1.56,0,95.9,-2.24,53.74,5.88,2297.0,6.8,-0.39,2.94,19.0,2.0,1.0,0.0,0.0,0.0
1,2023,5,15,1,9,4,1,0,0,0,5,3,2,1,1,3.45,1.65,0,83.5,-2.07,54.06,6.36,2308.0,6.4,-1.54,3.7,19.0,0.0,11.0,1.0,0.0,0.0
1,2023,5,15,1,9,4,1,0,0,0,5,4,2,2,1,3.28,1.53,0,95.9,-2.28,53.76,5.97,2227.0,6.7,-0.86,3.39,19.0,0.0,11.0,1.0,0.0,0.0
2,2023,5,15,1,9,5,1,0,0,0,5,1,2,0,0,3.43,1.75,1,,,,,,,,,,,,,,
2,2023,5,15,1,9,5,1,0,0,0,5,2,2,1,0,3.38,1.65,0,89.5,-2.42,53.74,5.74,2396.0,6.8,-0.83,3.48,19.0,0.0,11.0,1.0,0.0,0.0
0,2023,5,15,1,9,5,1,0,0,0,5,3,2,2,0,3.25,1.61,0,87.5,-2.57,53.79,5.9,2470.0,6.7,-1.61,3.36,19.0,0.0,11.0,1.0,0.0,0.0
0,2023,5,15,1,9,5,1,0,0,0,5,4,2,2,1,3.43,1.63,0,83.4,-2.72,53.76,5.6,2392.0,6.7,-0.9,2.23,19.0,2.0,13.0,0.0,0.0,0.0
2,2023,5,15,1,9,5,1,0,0,0,5,5,2,2,2,3.32,1.62,0,83.5,-2.66,53.68,5.63,2460.0,6.8,-0.39,2.15,19.0,2.0,7.0,0.0,0.0,0.0
2,2023,5,15,1,9,5,1,0,0,0,6,1,0,0,0,3.34,1.62,1,,,,,,,,,,,,,,
2,2023,5,15,1,9,5,1,0,0,0,6,2,0,0,1,3.34,1.62,0,90.5,-2.56,53.67,5.65,2347.0,6.8,-0.38,2.65,19.0,3.0,4.0,0.0,0.0,0.0
0,2023,5,15,1,9,5,0,0,0,0,6,1,1,0,0,3.66,1.79,1,,,,,,,,,,,,,,
2,2023,5,15,1,9,5,0,0,0,0,6,2,1,0,1,3.66,1.79,0,82.8,-2.29,53.82,5.7,2445.0,6.7,0.46,3.24,19.0,9.0,3.0,0.0,0.0,0.0
2,2023,5,15,1,9,5,0,0,0,0,6,3,1,0,2,3.61,1.79,0,86.5,-2.03,53.53,5.93,1255.0,7.0,0.34,1.75,19.0,9.0,9.0,0.0,0.0,0.0
0,2023,5,15,1,9,5,0,0,0,0,6,4,1,1,2,3.66,1.79,0,89.4,-2.1,53.59,5.84,1431.0,6.9,1.8,0.63,19.0,0.0,14.0,1.0,0.0,0.0
0,2023,5,15,1,9,5,1,0,0,0,6,1,2,0,0,3.68,1.72,1,,,,,,,,,,,,,,
0,2023,5,15,1,9,5,1,0,0,0,6,2,2,1,0,3.62,1.7,0,85.8,-2.65,53.75,5.63,2634.0,6.8,-1.47,3.15,19.0,0.0,11.0,1.0,0.0,0.0
2,2023,5,15,1,9,5,1,0,0,0,6,3,2,2,0,3.68,1.7,0,86.0,-2.71,53.68,5.57,2582.0,6.8,0.53,1.64,19.0,0.0,9.0,1.0,0.0,0.0
0,2023,5,15,1,9,5,1,0,0,0,6,4,2,2,1,3.64,1.7,0,92.3,-2.6,53.65,5.51,2564.0,6.9,0.12,2.04,19.0,2.0,8.0,0.0,0.0,0.0
2,2023,5,15,1,9,5,1,0,0,0,6,5,2,2,2,3.65,1.71,0,85.3,-2.57,53.81,5.6,2618.0,6.7,-0.75,2.09,19.0,2.0,7.0,0.0,0.0,0.0
0,2023,5,15,1,9,5,0,0,0,0,7,1,0,0,0,3.18,1.5,1,,,,,,,,,,,,,,
0,2023,5,15,1,9,5,0,0,0,0,7,2,0,1,0,3.22,1.42,0,83.6,-2.55,53.8,5.62,2517.0,6.7,-0.81,3.26,19.0,0.0,1.0,1.0,0.0,0.0
2,2023,5,15,1,9,5,0,0,0,0,7,3,0,2,0,3.17,1.39,0,84.4,-2.51,53.82,5.58,2494.0,6.7,-1.16,3.26,19.0,0.0,11.0,1.0,0.0,0.0
2,2023,5,15,1,9,5,0,0,0,0,7,4,0,2,1,3.15,1.46,0,87.2,-2.61,53.63,5.52,2418.0,6.9,0.25,2.44,19.0,2.0,5.0,0.0,0.0,0.0
2,2023,5,15,1,9,5,0,0,0,0,7,5,0,2,2,3.15,1.46,0,90.5,-2.63,53.69,5.55,2439.0,6.8,-0.8,2.74,19.0,3.0,1.0,0.0,0.0,0.0
2,2023,5,15,1,9,5,1,0,0,0,7,1,1,0,0,3.16,1.54,1,,,,,,,,,,,,,,
2,2023,5,15,1,9,5,1,0,0,0,7,2,1,0,1,3.11,1.43,0,90.0,-2.4,53.5,5.61,1674.0,7.0,-0.12,1.42,19.0,2.0,13.0,0.0,0.0,0.0
2,2023,5,15,1,9,5,1,0,0,0,7,1,2,0,0,3.31,1.61,1,,,,,,,,,,,,,,
1,2023,5,15,1,9,5,1,0,0,0,7,2,2,1,0,3.13,1.49,0,89.8,-2.35,53.52,5.58,1514.0,7.0,0.93,0.67,19.0,0.0,14.0,1.0,0.0,0.0
2,2023,5,15,1,9,5,1,0,0,0,7,3,2,1,1,3.24,1.56,0,97.2,-2.51,53.6,5.6,2322.0,6.9,0.14,2.23,19.0,3.0,5.0,0.0,0.0,0.0
2,2023,5,15,1,9,5,1,0,0,0,7,4,2,2,1,3.22,1.51,0,87.1,-2.5,53.65,5.55,1521.0,6.9,-3.13,2.96,19.0,0.0,11.0,1.0,0.0,0.0
2,2023,5,15,1,9,5,1,0,0,0,7,5,2,3,1,3.27,1.58,0,90.8,-2.74,53.76,5.5,2638.0,6.7,-1.14,2.84,19.0,0.0,11.0,1.0,0.0,0.0
0,2023,5,15,1,9,5,0,0,0,1,7,1,2,0,0,3.37,1.63,1,,,,,,,,,,,,,,
2,2023,5,21,0,0,0,1,0,0,0,1,1,0,0,0,3.38,1.6,1,,,,,,,,,,,,,,
2,2023,5,21,0,0,0,1,0,0,0,1,2,0,0,1,3.31,1.6,0,90.7,-2.11,53.56,5.75,2287.0,6.9,0.37,2.21,19.0,3.0,6.0,0.0,0.0,0.0
2,2023,5,21,0,0,0,1,0,0,0,1,3,0,1,1,3.22,1.6,0,89.7,-2.11,53.47,5.69,1652.0,7.0,1.13,1.96,19.0,0.0,14.0,1.0,0.0,0.0
2,2023,5,21,0,0,0,1,0,0,0,1,4,0,2,1,3.38,1.6,0,90.7,-2.1,53.46,5.73,1681.0,7.0,0.83,0.85,19.0,0.0,14.0,1.0,0.0,0.0
2,2023,5,21,0,0,0,1,0,0,0,1,5,0,2,2,3.22,1.6,0,89.7,-2.38,53.76,5.62,2557.0,6.7,0.84,1.82,19.0,9.0,14.0,0.0,0.0,0.0
1,2023,5,21,0,0,0,1,0,0,0,1,6,0,3,2,3.38,1.6,0,89.6,-1.78,53.49,6.01,1441.0,7.0,1.07,0.77,19.0,0.0,14.0,1.0,0.0,0.0
2,2023,5,21,0,0,0,0,0,0,1,1,1,0,0,0,3.44,1.71,1,,,,,,,,,,,,,,
2,2023,5,21,0,0,0,0,0,0,1,1,2,0,0,1,3.53,1.71,0,94.4,-2.08,53.46,5.6,1673.0,7.0,0.08,1.93,19.0,2.0,8.0,0.0,0.0,0.0
2,2023,5,21,0,0,0,0,0,0,1,1,3,0,0,2,3.55,1.71,0,95.6,-2.02,53.47,5.69,2796.0,7.0,0.13,2.78,19.0,2.0,5.0,0.0,0.0,0.0
0,2023,5,21,0,0,0,0,0,0,1,1,4,0,1,2,3.51,1.71,0,87.7,-1.72,53.65,6.11,1718.0,6.8,-0.17,3.69,19.0,0.0,11.0,1.0,0.0,0.0
2,2023,5,21,0,0,0,1,0,0,0,1,2,2,0,1,3.13,1.72,0,84.9,-2.28,53.76,5.56,2415.0,6.7,0.53,3.51,9.0,7.0,3.0,2.0,110.9,149.48
1,2023,5,21,0,0,0,1,0,0,0,1,3,2,1,1,3.27,1.72,0,90.1,-2.32,53.69,5.71,1611.0,6.8,-1.02,3.51,19.0,0.0,11.0,1.0,0.0,0.0
2,2023,5,21,0,0,0,1,0,0,0,1,4,2,1,2,3.27,1.72,0,98.4,-2.14,53.66,5.7,2242.0,6.8,0.64,1.72,19.0,3.0,9.0,0.0,0.0,0.0
1,2023,5,21,0,0,0,1,0,0,0,2,1,0,0,0,3.35,1.63,1,,,,,,,,,,,,,,
2,2023,5,21,0,0,0,1,0,0,0,2,2,0,0,1,3.14,1.63,0,95.6,-1.86,53.59,5.88,2016.0,6.9,0.65,2.58,19.0,5.0,6.0,0.0,0.0,0.0
2,2023,5,21,0,0,0,1,0,0,0,2,3,0,1,1,3.35,1.63,0,85.3,-1.98,53.72,5.97,1414.0,6.8,-0.92,3.22,19.0,0.0,11.0,1.0,0.0,0.0
0,2023,5,21,0,0,0,1,0,0,0,2,4,0,1,2,3.35,1.63,0,93.0,-2.28,53.65,5.55,2489.0,6.9,0.39,2.38,19.0,9.0,6.0,0.0,0.0,0.0
2,2023,5,21,0,0,0,1,0,0,0,2,5,0,1,2,3.05,1.63,0,83.9,-1.88,53.76,6.17,2444.0,6.7,0.71,2.19,19.0,3.0,6.0,0.0,0.0,0.0
1,2023,5,21,0,0,0,1,0,0,0,2,6,0,2,2,3.14,1.63,0,89.0,-1.91,53.55,5.99,1299.0,7.0,-1.53,3.23,19.0,0.0,11.0,1.0,0.0,0.0
0,2023,5,21,0,0,0,1,0,0,0,2,7,0,3,2,3.09,1.63,0,98.2,-1.99,53.47,5.68,2466.0,7.0,2.09,1.12,19.0,0.0,14.0,1.0,0.0,0.0
2,2023,5,21,0,0,0,0,0,0,1,2,1,0,0,0,3.26,1.55,1,,,,,,,,,,,,,,
0,2023,5,21,0,0,0,0,0,0,1,2,2,0,0,1,3.33,1.55,0,94.6,-1.92,53.32,5.68,1859.0,7.2,0.72,1.73,19.0,2.0,9.0,0.0,0.0,0.0
0,2023,5,21,0,0,0,0,0,0,1,2,3,0,0,2,3.33,1.55,0,82.1,-2.23,53.77,5.5,2519.0,6.7,1.04,2.17,19.0,9.0,14.0,0.0,0.0,0.0
0,2023,5,21,0,0,0,0,0,0,1,2,4,0,0,2,3.33,1.55,0,82.4,-2.33,53.98,5.4,2569.0,6.5,1.11,2.56,19.0,3.0,12.0,0.0,0.0,0.0
1,2023,5,21,0,0,0,1,0,0,1,2,1,1,0,0,3.54,1.8,1,,,,,,,,,,,,,,
1,2023,5,21,0,0,0,1,0,0,1,2,2,1,0,1,3.58,1.8,0,98.1,-2.1,53.52,5.63,2387.0,7.0,-0.04,2.67,19.0,2.0,5.0,0.0,0.0,0.0
2,2023,5,21,0,0,0,1,0,0,1,2,3,1,1,1,3.63,1.8,0,98.0,-2.1,53.66,5.66,2214.0,6.8,-0.89,3.57,19.0,0.0,11.0,1.0,0.0,0.0
1,2023,5,21,0,0,0,1,0,0,1,2,1,2,0,0,3.26,1.67,1,,,,,,,,,,,,,,
0,2023,5,21,0,0,0,1,0,0,1,2,2,2,0,1,3.54,1.67,0,97.1,-2.05,53.5,5.71,2287.0,7.0,-0.72,2.47,19.0,2.0,4.0,0.0,0.0,0.0
0,2023,5,21,0,0,0,1,0,1,0,2,3,2,0,2,3.54,1.67,0,79.3,-1.69,53.4,6.06,2538.0,7.1,1.38,-0.59,19.0,9.0,14.0,0.0,0.0,0.0
1,2023,5,21,0,0,0,1,0,1,0,2,4,2,0,2,3.47,1.67,0,80.9,-1.81,53.58,6.22,2576.0,6.9,-0.08,1.21,19.0,3.0,13.0,0.0,0.0,0.0
2,2023,5,21,0,0,0,1,0,1,0,2,5,2,1,2,3.45,1.67,0,97.7,-2.19,53.75,5.71,2275.0,6.7,-0.72,4.04,19.0,0.0,11.0,1.0,0.0,0.0
0,2023,5,21,0,0,0,1,0,1,0,2,6,2,2,2,3.54,1.67,0,87.7,-2.17,53.63,5.69,1244.0,6.9,-1.91,4.27,19.0,0.0,11.0,1.0,0.0,0.0
2,2023,5,21,0,0,0,1,0,1,0,2,7,2,2,2,3.54,1.67,0,83.8,-1.84,53.64,6.1,2594.0,6.9,0.88,2.21,19.0,3.0,14.0,0.0,0.0,0.0
1,2023,5,21,0,0,0,0,0,0,0,3,1,0,0,0,3.03,1.46,1,,,,,,,,,,,,,,
0,2023,5,21,0,0,0,0,0,0,0,3,2,0,1,0,3.1,1.46,0,94.3,-1.67,53.54,6.01,2230.3,7.0,-0.01,3.6,19.0,0.0,11.0,1.0,0.0,0.0
0,2023,5,21,0,0,0,0,0,0,0,3,3,0,1,1,3.06,1.46,0,81.0,-2.26,53.75,5.59,2491.0,6.7,-0.52,2.09,19.0,2.0,4.0,0.0,0.0,0.0
2,2023,5,21,0,0,0,0,0,0,0,3,1,1,0,0,3.36,1.6,1,,,,,,,,,,,,,,
0,2023,5,21,0,0,0,0,0,0,0,3,2,1,1,0,3.27,1.6,0,88.2,-2.18,53.96,5.59,2472.0,6.5,-1.0,3.27,19.0,0.0,11.0,1.0,0.0,0.0
2,2023,5,21,0,0,0,0,0,0,0,3,3,1,1,1,3.27,1.6,0,82.1,-2.39,53.7,5.66,2513.0,6.8,-0.1,2.28,19.0,3.0,5.0,0.0,0.0,0.0
2,2023,5,21,0,0,0,1,0,0,0,3,1,2,0,0,3.35,1.6,1,,,,,,,,,,,,,,
2,2023,5,21,0,0,0,1,0,0,0,3,2,2,1,0,3.26,1.6,0,86.2,-1.8,53.91,6.04,1807.0,6.6,-1.86,6.41,19.0,0.0,11.0,1.0,0.0,0.0
2,2023,5,21,0,0,0,1,0,0,0,3,3,2,2,0,3.33,1.6,0,92.1,-2.2,53.91,5.65,2454.0,6.6,-0.61,4.25,19.0,0.0,11.0,1.0,0.0,0.0
2,2023,5,21,0,0,0,1,0,0,0,3,4,2,3,0,3.22,1.6,0,90.3,-2.22,53.71,5.51,2498.0,6.8,1.5,0.82,19.0,0.0,14.0,1.0,0.0,0.0
2,2023,5,21,0,0,0,1,0,0,0,3,5,2,3,1,3.38,1.6,0,90.0,-2.27,53.63,5.51,2500.0,6.9,0.07,1.76,19.0,2.0,8.0,0.0,0.0,0.0
1,2023,5,21,0,0,0,1,0,0,0,3,6,2,3,2,3.38,1.6,0,91.5,-2.37,53.57,5.44,2506.0,6.9,-0.13,1.82,19.0,3.0,8.0,0.0,0.0,0.0
2,2023,5,21,0,0,0,1,0,0,0,3,7,2,3,2,3.26,1.6,0,97.4,-2.11,53.7,5.57,2307.0,6.8,0.91,1.78,19.0,3.0,14.0,0.0,0.0,0.0
2,2023,5,21,0,0,0,0,0,0,1,3,1,2,0,0,3.44,1.71,1,,,,,,,,,,,,,,
1,2023,5,21,0,0,0,0,0,0,1,3,2,2,0,1,3.44,1.71,0,92.1,-1.95,53.46,5.69,1227.0,7.0,0.4,2.41,19.0,2.0,6.0,0.0,0.0,0.0
0,2023,5,21,0,0,0,0,0,0,1,3,3,2,1,1,3.51,1.71,0,96.3,-1.84,53.56,5.7,2147.0,6.9,0.42,1.33,19.0,0.0,14.0,1.0,0.0,0.0
0,2023,5,21,0,0,0,0,0,0,1,3,4,2,1,2,3.51,1.71,0,82.6,-2.32,53.69,5.54,2620.0,6.8,1.04,2.18,19.0,9.0,14.0,0.0,0.0,0.0
1,2023,5,21,0,0,1,1,0,1,0,3,1,2,0,0,3.27,1.72,1,,,,,,,,,,,,,,
1,2023,5,21,0,0,1,1,0,1,0,3,2,2,0,1,3.27,1.72,0,97.8,-2.11,53.54,5.67,2240.0,7.0,0.16,2.35,19.0,9.0,5.0,0.0,0.0,0.0
2,2023,5,21,0,0,1,1,0,1,0,3,3,2,0,2,3.27,1.72,0,98.0,-2.04,53.6,5.68,2181.0,6.9,-0.08,2.73,19.0,3.0,5.0,0.0,0.0,0.0
1,2023,5,21,0,0,1,1,0,1,0,3,4,2,0,2,3.27,1.72,0,89.1,-1.59,53.74,6.13,1585.0,6.8,-0.75,1.47,19.0,3.0,13.0,0.0,0.0,0.0
2,2023,5,21,0,0,1,1,0,0,0,4,1,0,0,0,3.35,1.63,1,,,,,,,,,,,,,,
2,2023,5,21,0,0,1,1,0,0,0,4,2,0,0,1,3.09,1.63,0,88.2,-2.15,53.71,5.59,2322.0,6.8,0.17,2.58,19.0,3.0,5.0,0.0,0.0,0.0
0,2023,5,21,0,0,1,1,0,0,0,4,3,0,1,1,3.35,1.63,0,94.4,-2.06,53.53,5.54,2063.0,7.0,1.69,2.0,19.0,0.0,14.0,1.0,0.0,0.0
2,2023,5,21,0,0,1,1,0,0,0,4,4,0,1,2,3.07,1.63,0,82.1,-2.46,53.74,5.46,2599.0,6.8,0.2,2.26,19.0,9.0,5.0,0.0,0.0,0.0
0,2023,5,21,0,0,1,1,0,0,0,4,5,0,2,2,3.07,1.63,0,87.1,-1.87,53.8,6.14,2423.0,6.7,-1.24,1.8,19.0,0.0,13.0,1.0,0.0,0.0
2,2023,5,21,0,0,1,1,0,0,0,4,6,0,3,2,3.35,1.63,0,84.9,-2.32,53.81,5.46,2624.0,6.7,-0.05,1.39,19.0,0.0,13.0,1.0,0.0,0.0
2,2023,5,21,0,0,1,0,0,0,0,4,1,1,0,0,3.33,1.55,1,,,,,,,,,,,,,,
2,2023,5,21,0,0,1,0,0,0,0,4,2,1,0,1,3.35,1.55,0,96.3,-2.12,53.57,5.6,1996.0,6.9,0.75,2.22,19.0,2.0,6.0,0.0,0.0,0.0
0,2023,5,21,0,0,1,0,0,0,0,4,3,1,1,1,3.33,1.55,0,97.5,-2.06,53.49,5.58,1258.0,7.0,1.22,0.74,19.0,0.0,14.0,1.0,0.0,0.0
1,2023,5,21,0,0,1,0,0,0,0,4,4,1,1,2,3.33,1.55,0,82.0,-2.47,53.85,5.48,2538.0,6.7,-0.64,2.4,19.0,3.0,4.0,0.0,0.0,0.0
2,2023,5,21,0,0,1,1,0,0,0,4,1,2,0,0,3.56,1.8,1,,,,,,,,,,,,,,
0,2023,5,21,0,0,1,1,0,0,0,4,2,2,0,1,3.63,1.8,0,93.8,-2.29,53.78,5.36,2484.0,6.7,-0.38,1.77,19.0,2.0,7.0,0.0,0.0,0.0
0,2023,5,21,0,0,1,1,0,0,0,4,3,2,0,2,3.54,1.8,0,81.6,-2.06,54.04,6.08,2596.0,6.5,-0.11,1.37,19.0,9.0,13.0,0.0,0.0,0.0
1,2023,5,21,0,0,1,1,0,0,0,4,4,2,1,2,3.63,1.8,0,82.7,-1.71,53.87,6.56,2425.0,6.6,1.57,0.85,19.0,0.0,14.0,1.0,0.0,0.0
0,2023,5,21,0,1,1,1,0,0,0,5,1,0,0,0,3.42,1.67,1,,,,,,,,,,,,,,
2,2023,5,21,0,1,1,1,0,0,0,5,2,0,1,0,3.54,1.67,0,80.8,-2.2,53.66,5.68,2362.0,6.8,-1.03,2.73,19.0,0.0,11.0,1.0,0.0,0.0
1,2023,5,21,0,1,1,1,0,0,0,5,3,0,1,1,3.54,1.67,0,89.1,-2.1,53.7,5.63,2286.0,6.8,0.71,1.81,19.0,5.0,9.0,0.0,0.0,0.0
1,2023,5,21,0,1,1,0,0,0,1,5,1,0,0,0,2.97,1.46,1,,,,,,,,,,,,,,
1,2023,5,21,0,1,1,0,0,0,1,5,2,0,0,1,3.01,1.46,0,95.4,-1.83,53.61,5.85,2094.0,6.9,-0.59,2.87,19.0,2.0,1.0,0.0,0.0,0.0
0,2023,5,21,0,1,1,0,0,0,1,5,3,0,1,1,2.99,1.46,0,94.8,-1.84,53.73,5.78,2123.0,6.8,-0.99,4.13,19.0,0.0,11.0,1.0,0.0,0.0
0,2023,5,21,0,1,1,0,0,0,1,5,4,0,2,1,2.99,1.46,0,81.2,-2.23,53.77,5.53,2528.0,6.7,1.43,1.64,19.0,0.0,14.0,1.0,0.0,0.0
0,2023,5,21,0,1,1,0,0,0,1,5,5,0,2,2,3.06,1.46,0,82.3,-2.32,53.88,5.47,2594.0,6.6,-0.22,1.63,19.0,2.0,8.0,0.0,0.0,0.0
0,2023,5,21,0,1,1,0,0,0,1,5,6,0,2,2,3.06,1.46,0,82.4,-1.84,53.66,6.08,2512.0,6.8,0.64,2.46,19.0,3.0,6.0,0.0,0.0,0.0
1,2023,5,21,0,1,1,0,0,0,0,5,1,2,0,0,3.36,1.6,1,,,,,,,,,,,,,,
2,2023,5,21,0,1,1,0,0,0,0,5,2,2,1,0,3.27,1.6,0,94.4,-1.84,53.66,5.83,2013.0,6.8,-0.72,4.28,19.0,0.0,11.0,1.0,0.0,0.0
1,2023,5,21,0,1,1,1,0,0,1,5,1,2,0,0,3.38,1.6,1,,,,,,,,,,,,,,
2,2023,5,21,0,1,1,1,0,0,1,5,2,2,0,1,3.38,1.6,0,98.1,-1.99,53.63,5.69,2227.0,6.9,-0.39,2.9,19.0,5.0,1.0,0.0,0.0,0.0
2,2023,5,21,0,1,1,1,0,0,1,5,3,2,0,2,3.38,1.6,0,90.9,-2.08,53.55,5.61,1317.6,7.0,-0.98,2.17,19.0,9.0,13.0,0.0,0.0,0.0
0,2023,5,21,0,1,1,0,0,0,0,6,1,0,0,0,3.46,1.71,1,,,,,,,,,,,,,,
2,2023,5,21,0,1,1,0,0,0,0,6,2,0,0,1,3.53,1.71,0,81.8,-2.08,53.74,5.67,2349.0,6.8,-0.24,1.74,19.0,2.0,8.0,0.0,0.0,0.0
2,2023,5,21,0,1,1,0,0,0,0,6,3,0,1,1,3.6,1.71,0,94.7,-1.83,53.63,5.61,2016.0,6.9,1.78,1.25,19.0,0.0,14.0,1.0,0.0,0.0
2,2023,5,21,0,1,1,0,0,0,0,6,4,0,1,2,3.6,1.71,0,93.4,-1.97,53.49,5.53,2112.0,7.0,0.83,1.88,19.0,2.0,14.0,0.0,0.0,0.0
