pitch_name,game_year,game_month,game_day,home_team,LAA_score,ENEMY_score,score_difference,is_LAA_score_is_higher,stand,on_3b,on_2b,on_1b,count_runner,inning,pitch_number,pitch_count_per_inning,pitch_count_per_game,outs_when_up,balls,strikes,sz_top,sz_bot,is_first_pitch_number,release_speed,release_pos_x,release_pos_y,is_incourse_ball,is_high_ball,release_pos_z,release_spin_rate,release_extension,plate_x,plate_z,events,description,zone,type,hc_x,hc_y,one_pitch_ago,two_pitches_ago,three_pitches_ago
1,2023,5,27,0,0,1,-1,-1,1,0,1,1,2,1,4,27,27,2,1,2,3.32,1.62,0,84.5,-2.56,53.48,1.0,-1.0,5.45,2597.0,7.0,0.6,1.41,19.0,9.0,14.0,0.0,0.0,0.0,Sweeper,Cutter,4-Seam Fastball
1,2023,5,27,0,0,1,-1,-1,0,0,0,0,0,2,1,1,28,0,0,0,3.29,1.38,1,,,,,,,,,,,,,,,,,,,
0,2023,5,27,0,0,1,-1,-1,0,0,0,0,0,2,2,2,29,0,0,1,3.29,1.53,0,95.0,-2.01,53.45,0.0,-1.0,5.83,2129.0,7.1,0.14,1.45,19.0,2.0,8.0,0.0,0.0,0.0,4-Seam Fastball,,
0,2023,5,27,0,0,1,-1,-1,0,0,0,0,0,2,3,3,30,0,0,2,3.29,1.56,0,82.1,-2.38,53.69,1.0,0.0,5.68,2466.0,6.8,-0.4,2.49,19.0,2.0,4.0,0.0,0.0,0.0,Sweeper,4-Seam Fastball,
0,2023,5,27,0,0,1,-1,-1,0,0,0,0,0,2,1,4,31,1,0,0,3.22,1.53,1,,,,,,,,,,,,,,,,,,,
0,2023,5,27,0,0,1,-1,-1,0,0,0,0,0,2,2,5,32,1,1,0,3.22,1.69,0,84.4,-2.4,53.72,-1.0,1.0,5.7,2580.0,6.8,1.08,2.97,19.0,0.0,12.0,1.0,0.0,0.0,Sweeper,,
0,2023,5,27,0,0,1,-1,-1,0,0,0,0,0,2,3,6,33,1,2,0,3.26,1.61,0,93.4,-2.3,53.42,-1.0,-1.0,5.67,2924.0,7.1,1.11,2.31,19.0,0.0,14.0,1.0,0.0,0.0,Sinker,Sweeper,
1,2023,5,27,0,0,1,-1,-1,0,0,0,0,0,2,4,7,34,1,3,0,3.22,1.64,0,93.6,-2.35,53.78,1.0,1.0,5.6,2401.0,6.7,-0.99,2.89,19.0,0.0,11.0,1.0,0.0,0.0,Sinker,Sinker,Sweeper
0,2023,5,27,0,0,1,-1,-1,0,0,0,0,0,2,5,8,35,1,3,1,3.22,1.64,0,93.3,-2.21,53.53,-1.0,-1.0,5.67,2154.0,7.0,0.67,1.99,19.0,2.0,9.0,0.0,0.0,0.0,4-Seam Fastball,Sinker,Sinker
0,2023,5,27,0,0,1,-1,-1,0,0,0,0,0,2,6,9,36,1,3,2,3.23,1.64,0,82.7,-2.45,53.47,0.0,-1.0,5.66,2492.0,7.0,0.05,2.07,19.0,2.0,8.0,0.0,0.0,0.0,Sweeper,4-Seam Fastball,Sinker
0,2023,5,27,0,0,1,-1,-1,1,0,0,1,1,2,1,10,37,1,0,0,3.3,1.53,1,,,,,,,,,,,,,,,,,,,
0,2023,5,27,0,0,1,-1,-1,1,0,0,1,1,2,2,11,38,1,1,0,3.41,1.56,0,81.5,-2.59,53.61,-1.0,1.0,5.63,1994.0,6.9,-2.12,3.77,19.0,0.0,11.0,1.0,0.0,0.0,Sweeper,,
0,2023,5,27,0,0,1,-1,-1,1,0,0,1,1,2,3,12,39,1,2,0,3.3,1.51,0,91.0,-2.33,53.17,1.0,-1.0,5.43,2421.0,7.3,1.78,1.58,19.0,0.0,14.0,1.0,0.0,0.0,Cutter,Sweeper,
0,2023,5,27,0,0,1,-1,-1,1,0,0,1,1,2,4,13,40,1,2,1,3.3,1.48,0,92.0,-2.48,53.52,1.0,-1.0,5.42,2405.0,7.0,0.4,1.47,19.0,2.0,9.0,0.0,0.0,0.0,Cutter,Cutter,Sweeper
0,2023,5,27,0,0,1,-1,-1,1,0,0,1,1,2,5,14,41,1,3,1,3.3,1.5,0,84.1,-2.51,53.2,-1.0,-1.0,5.49,2452.1,7.3,-0.91,2.19,19.0,0.0,13.0,1.0,0.0,0.0,Sweeper,Cutter,Cutter
0,2023,5,27,0,0,1,-1,-1,1,0,0,1,1,2,6,15,42,1,3,2,3.3,1.5,0,91.4,-2.42,53.34,1.0,0.0,5.49,2411.0,7.2,0.47,2.31,19.0,9.0,6.0,0.0,0.0,0.0,Cutter,Sweeper,Cutter
1,2023,5,27,0,1,1,0,0,0,0,0,0,0,3,1,1,43,0,0,0,3.46,1.61,1,,,,,,,,,,,,,,,,,,,
0,2023,5,27,0,1,1,0,0,0,0,0,0,0,3,2,2,44,0,0,1,3.54,1.69,0,95.0,-2.22,53.55,1.0,-1.0,5.73,2084.0,7.0,-0.52,2.18,19.0,2.0,7.0,0.0,0.0,0.0,4-Seam Fastball,,
0,2023,5,27,0,1,1,0,0,0,0,0,0,0,3,3,3,45,0,1,1,3.26,1.53,0,95.1,-2.2,53.3,-1.0,-1.0,5.54,2555.0,7.2,1.63,1.16,19.0,0.0,14.0,1.0,0.0,0.0,Sinker,4-Seam Fastball,
0,2023,5,27,0,1,1,0,0,0,0,0,0,0,3,1,4,46,1,0,0,3.69,1.84,1,,,,,,,,,,,,,,,,,,,
0,2023,5,27,0,1,1,0,0,0,0,0,0,0,3,2,5,47,1,1,0,3.56,1.81,0,97.0,-2.29,53.49,-1.0,-1.0,5.55,2030.0,7.0,1.94,0.86,19.0,0.0,14.0,1.0,0.0,0.0,Sinker,,
0,2023,5,27,0,1,1,0,0,0,0,0,0,0,3,3,6,48,1,1,1,3.64,1.84,0,85.3,-2.55,53.62,-1.0,-1.0,5.51,2452.1,6.9,0.31,2.01,19.0,2.0,9.0,0.0,0.0,0.0,Sweeper,Sinker,
0,2023,5,27,0,1,1,0,0,0,0,0,0,0,3,4,7,49,1,1,2,3.5,1.7,0,95.4,-2.21,53.47,0.0,0.0,5.55,1372.0,7.0,0.19,2.8,19.0,2.0,5.0,0.0,0.0,0.0,Split-Finger,Sweeper,Sinker
1,2023,5,27,0,1,1,0,0,1,0,0,0,0,3,1,8,50,2,0,0,3.17,1.56,1,,,,,,,,,,,,,,,,,,,
0,2023,5,27,0,1,1,0,0,1,0,0,0,0,3,2,9,51,2,0,1,3.17,1.53,0,96.6,-2.41,53.51,0.0,0.0,5.52,2347.0,7.0,-0.06,2.49,19.0,2.0,5.0,0.0,0.0,0.0,4-Seam Fastball,,
1,2023,5,27,0,1,1,0,0,1,0,0,0,0,3,3,10,52,2,0,2,3.17,1.53,0,91.5,-2.59,53.33,1.0,-1.0,5.38,1541.0,7.2,0.12,1.04,19.0,3.0,14.0,0.0,0.0,0.0,Split-Finger,4-Seam Fastball,
0,2023,5,27,0,1,1,0,0,1,0,0,0,0,3,4,11,53,2,0,2,3.17,1.46,0,99.5,-2.33,53.62,1.0,1.0,5.59,2342.0,6.9,0.67,3.34,19.0,3.0,12.0,0.0,0.0,0.0,4-Seam Fastball,Split-Finger,4-Seam Fastball
0,2023,5,27,0,1,1,0,0,1,0,0,0,0,3,5,12,54,2,1,2,3.17,1.53,0,88.6,-2.2,53.79,1.0,-1.0,6.15,2489.0,6.7,1.12,1.66,19.0,0.0,14.0,1.0,0.0,0.0,Sweeper,4-Seam Fastball,Split-Finger
1,2023,5,27,0,1,1,0,0,0,0,0,0,0,4,1,1,55,0,0,0,3.41,1.67,1,,,,,,,,,,,,,,,,,,,
0,2023,5,27,0,1,1,0,0,0,0,0,0,0,4,2,2,56,0,0,1,3.48,1.89,0,94.9,-2.1,53.54,-1.0,1.0,5.82,1999.0,7.0,0.51,3.43,19.0,9.0,3.0,0.0,0.0,0.0,4-Seam Fastball,,
1,2023,5,27,0,1,1,0,0,0,0,0,0,0,4,3,3,57,0,0,2,3.41,1.67,0,83.4,-2.34,53.71,-1.0,-1.0,5.63,2365.0,6.8,0.63,1.92,19.0,2.0,9.0,0.0,0.0,0.0,Sweeper,4-Seam Fastball,
0,2023,5,27,0,1,1,0,0,0,0,0,0,0,4,1,4,58,1,0,0,3.38,1.74,1,,,,,,,,,,,,,,,,,,,
0,2023,5,27,0,1,1,0,0,0,0,0,0,0,4,2,5,59,1,0,1,3.37,1.62,0,83.5,-2.56,53.65,0.0,0.0,5.59,2505.0,6.8,-0.04,2.32,19.0,2.0,5.0,0.0,0.0,0.0,Sweeper,,
0,2023,5,27,0,1,1,0,0,0,0,0,0,0,4,3,6,60,1,0,2,3.37,1.71,0,84.0,-2.55,53.44,0.0,0.0,5.43,2503.0,7.1,0.08,2.8,19.0,3.0,5.0,0.0,0.0,0.0,Sweeper,Sweeper,
1,2023,5,27,0,1,1,0,0,0,0,0,0,0,4,4,7,61,1,1,2,3.37,1.62,0,82.8,-1.79,53.9,-1.0,1.0,6.3,2498.0,6.6,1.82,2.8,19.0,0.0,12.0,1.0,0.0,0.0,Sweeper,Sweeper,Sweeper
0,2023,5,27,0,1,1,0,0,1,0,0,0,0,4,1,8,62,2,0,0,3.32,1.62,1,,,,,,,,,,,,,,,,,,,
0,2023,5,27,0,1,1,0,0,1,0,0,0,0,4,2,9,63,2,0,1,3.32,1.61,0,83.2,-2.45,53.6,1.0,-1.0,5.47,2452.1,6.9,0.9,0.97,19.0,9.0,14.0,0.0,0.0,0.0,Sweeper,,
0,2023,5,27,0,1,1,0,0,1,0,0,0,0,4,3,10,64,2,1,1,3.32,1.62,0,92.7,-2.39,53.47,1.0,-1.0,5.57,2167.0,7.0,1.86,1.52,19.0,0.0,14.0,1.0,0.0,0.0,Sinker,Sweeper,
0,2023,5,27,0,1,1,0,0,0,0,0,1,1,4,1,11,65,2,0,0,3.29,1.64,1,,,,,,,,,,,,,,,,,,,
0,2023,5,27,0,1,1,0,0,0,0,0,1,1,4,2,12,66,2,1,0,3.29,1.56,0,82.5,-2.41,53.66,-1.0,-1.0,5.46,2452.1,6.8,0.97,1.83,19.0,0.0,14.0,1.0,0.0,0.0,Sweeper,,
0,2023,5,27,0,1,1,0,0,0,0,0,1,1,4,3,13,67,2,1,1,3.29,1.56,0,94.3,-2.52,53.48,-1.0,1.0,5.39,1660.0,7.0,0.33,2.92,19.0,9.0,3.0,0.0,0.0,0.0,Cutter,Sweeper,
0,2023,5,27,0,1,1,0,0,0,0,0,1,1,4,4,14,68,2,1,2,3.28,1.59,0,94.4,-2.53,53.49,-1.0,0.0,5.27,2447.0,7.0,0.3,2.62,19.0,3.0,6.0,0.0,0.0,0.0,Cutter,Cutter,Sweeper
1,2023,5,27,0,1,1,0,0,0,0,0,1,1,4,5,15,69,2,2,2,3.29,1.61,0,83.2,-2.29,53.66,-1.0,-1.0,5.86,2452.1,6.8,0.63,0.24,19.0,1.0,14.0,1.0,0.0,0.0,Sweeper,Cutter,Cutter
1,2023,5,27,0,1,1,0,0,0,0,0,0,0,5,1,1,70,0,0,0,3.22,1.51,1,,,,,,,,,,,,,,,,,,,
1,2023,5,27,0,1,1,0,0,0,0,0,0,0,5,2,2,71,0,0,1,3.22,1.51,0,95.1,-2.14,53.54,0.0,0.0,5.75,1932.0,7.0,-0.14,2.61,19.0,3.0,5.0,0.0,0.0,0.0,4-Seam Fastball,,
1,2023,5,27,0,1,1,0,0,0,0,0,0,0,5,3,3,72,0,0,2,3.22,1.51,0,96.8,-2.18,53.55,1.0,1.0,5.82,2086.0,7.0,-0.66,2.69,19.0,3.0,1.0,0.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,
0,2023,5,27,0,1,1,0,0,0,0,0,0,0,5,4,4,73,0,0,2,3.22,1.51,0,98.4,-2.54,53.72,-1.0,1.0,5.63,2173.0,6.8,0.49,2.74,19.0,3.0,3.0,0.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,4-Seam Fastball
0,2023,5,27,0,1,1,0,0,1,0,0,1,1,5,1,5,74,0,0,0,3.51,1.59,1,,,,,,,,,,,,,,,,,,,
0,2023,5,27,0,1,1,0,0,1,0,0,1,1,5,2,6,75,0,1,0,3.3,1.5,0,93.3,-2.47,53.68,1.0,-1.0,5.45,2340.0,6.8,1.02,1.32,19.0,0.0,14.0,1.0,0.0,0.0,Cutter,,
0,2023,5,27,0,1,1,0,0,0,0,1,1,2,5,1,7,76,0,0,0,3.61,1.69,1,,,,,,,,,,,,,,,,,,,
0,2023,5,27,0,1,1,0,0,0,0,1,1,2,5,2,8,77,0,1,0,3.48,1.69,0,93.2,-2.31,53.73,-1.0,-1.0,5.49,1330.0,6.8,1.03,2.05,19.0,0.0,14.0,1.0,0.0,0.0,Split-Finger,,
0,2023,5,27,0,1,1,0,0,0,0,1,1,2,5,3,9,78,0,2,0,3.26,1.53,0,84.2,-2.57,53.43,1.0,-1.0,5.34,2376.0,7.1,-0.01,0.88,19.0,0.0,13.0,1.0,0.0,0.0,Sweeper,Split-Finger,
1,2023,5,27,0,1,1,0,0,0,1,0,0,1,5,1,10,79,2,0,0,3.64,1.84,1,,,,,,,,,,,,,,,,,,,
0,2023,5,27,0,1,1,0,0,0,1,0,0,1,5,2,11,80,2,1,0,3.5,1.7,0,100.0,-2.37,53.68,-1.0,-1.0,5.69,2231.0,6.8,1.07,2.17,19.0,0.0,14.0,1.0,0.0,0.0,4-Seam Fastball,,
1,2023,5,27,0,1,1,0,0,0,1,0,0,1,5,3,12,81,2,1,1,3.69,1.92,0,88.6,-2.68,53.64,0.0,-1.0,5.51,2459.0,6.9,0.01,2.23,19.0,3.0,8.0,0.0,0.0,0.0,Sweeper,4-Seam Fastball,
1,2023,5,27,0,1,1,0,0,0,1,0,0,1,5,4,13,82,2,2,1,3.71,1.89,0,101.0,-2.38,53.72,1.0,1.0,5.8,2238.0,6.8,-0.96,2.93,19.0,0.0,11.0,1.0,0.0,0.0,4-Seam Fastball,Sweeper,4-Seam Fastball
0,2023,5,27,0,1,1,0,0,0,1,0,0,1,5,5,14,83,2,3,1,3.66,1.79,0,100.2,-2.37,53.77,1.0,1.0,5.67,2262.0,6.7,-0.78,3.87,19.0,0.0,11.0,1.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,Sweeper
1,2023,5,27,0,1,1,0,0,1,1,0,1,2,5,1,15,84,2,0,0,3.17,1.54,1,,,,,,,,,,,,,,,,,,,
1,2023,5,27,0,1,1,0,0,1,1,0,1,2,5,2,16,85,2,0,1,3.17,1.53,0,99.3,-2.39,53.63,-1.0,1.0,5.52,2277.0,6.9,-0.13,3.67,19.0,9.0,11.0,0.0,0.0,0.0,4-Seam Fastball,,
0,2023,5,27,0,1,1,0,0,1,1,0,1,2,5,3,17,86,2,0,2,3.17,1.53,0,99.2,-2.49,53.77,-1.0,1.0,5.53,2299.0,6.7,-0.15,3.94,19.0,3.0,11.0,0.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,
0,2023,5,27,0,1,2,-1,-1,0,0,1,1,2,5,1,18,87,2,0,0,3.64,1.89,1,,,,,,,,,,,,,,,,,,,
1,2023,5,27,0,1,2,-1,-1,0,0,1,1,2,5,2,19,88,2,1,0,3.41,1.67,0,84.5,-2.31,53.47,-1.0,-1.0,5.44,2631.0,7.0,0.66,1.35,19.0,0.0,14.0,1.0,0.0,0.0,Sweeper,,
1,2023,5,27,0,1,2,-1,-1,0,0,1,1,2,5,3,20,89,2,1,1,3.59,1.92,0,97.8,-2.07,53.57,0.0,1.0,5.72,2301.0,6.9,0.27,3.06,19.0,3.0,2.0,0.0,0.0,0.0,4-Seam Fastball,Sweeper,
0,2023,5,27,0,1,2,-1,-1,0,0,1,1,2,5,4,21,90,2,2,1,3.41,1.7,0,99.3,-2.11,53.52,-1.0,-1.0,5.68,2296.0,7.0,1.25,1.14,19.0,0.0,14.0,1.0,0.0,0.0,4-Seam Fastball,4-Seam Fastball,Sweeper
0,2023,5,27,0,1,2,-1,-1,0,0,1,1,2,5,5,22,91,2,2,2,3.41,1.67,0,84.2,-2.51,53.69,1.0,1.0,5.39,2590.0,6.8,-0.91,2.97,19.0,2.0,11.0,0.0,0.0,0.0,Sweeper,4-Seam Fastball,4-Seam Fastball
0,2023,5,27,0,1,2,-1,-1,0,0,0,0,0,6,1,1,92,0,0,0,3.43,1.69,1,,,,,,,,,,,,,,,,,,,
0,2023,5,27,0,1,2,-1,-1,0,0,0,0,0,6,2,2,93,0,0,1,3.51,1.69,0,84.7,-2.21,54.24,1.0,0.0,6.12,2206.0,6.3,-0.64,2.52,19.0,2.0,4.0,0.0,0.0,0.0,Cutter,,
0,2023,5,27,0,1,2,-1,-1,0,0,0,0,0,6,3,3,94,0,0,2,3.37,1.62,0,79.6,-2.5,53.8,-1.0,0.0,5.65,2409.0,6.7,0.29,2.88,19.0,2.0,6.0,0.0,0.0,0.0,Sweeper,Cutter,
0,2023,5,27,0,1,2,-1,-1,0,0,0,0,0,6,4,4,95,0,0,2,3.37,1.69,0,89.4,-2.07,53.61,-1.0,-1.0,5.81,1353.0,6.9,0.94,1.79,19.0,3.0,14.0,0.0,0.0,0.0,Split-Finger,Sweeper,Cutter
0,2023,5,27,0,1,2,-1,-1,0,0,0,0,0,6,5,5,96,0,1,2,3.37,1.62,0,83.9,-2.03,53.75,-1.0,-1.0,6.15,2452.1,6.7,3.02,1.49,19.0,0.0,14.0,1.0,0.0,0.0,Sweeper,Split-Finger,Sweeper
0,2023,5,27,0,1,2,-1,-1,1,0,0,0,0,6,1,6,97,1,0,0,3.32,1.62,1,,,,,,,,,,,,,,,,,,,
0,2023,5,27,0,1,2,-1,-1,1,0,0,0,0,6,2,7,98,1,0,1,3.33,1.64,0,92.8,-2.65,53.81,1.0,0.0,5.57,2365.0,6.7,0.3,2.24,19.0,3.0,6.0,0.0,0.0,0.0,Cutter,,
0,2023,5,27,0,1,2,-1,-1,1,0,0,0,0,6,3,8,99,1,1,1,3.32,1.59,0,88.3,-2.37,53.87,-1.0,1.0,5.64,1020.0,6.6,-1.54,3.74,19.0,0.0,11.0,1.0,0.0,0.0,Split-Finger,Cutter,
0,2023,5,27,0,1,2,-1,-1,1,0,0,0,0,6,4,9,100,1,1,2,3.32,1.62,0,91.0,-2.67,53.54,1.0,1.0,5.41,2528.0,7.0,0.4,2.87,19.0,2.0,3.0,0.0,0.0,0.0,Cutter,Split-Finger,Cutter
1,2023,5,27,0,1,2,-1,-1,0,0,0,0,0,6,1,10,101,2,0,0,3.43,1.66,1,,,,,,,,,,,,,,,,,,,
0,2023,5,27,0,1,2,-1,-1,0,0,0,0,0,6,2,11,102,2,1,0,3.29,1.56,0,97.0,-2.29,53.74,-1.0,1.0,5.76,2245.0,6.8,0.38,3.59,19.0,0.0,12.0,1.0,0.0,0.0,4-Seam Fastball,,
0,2023,5,27,0,1,2,-1,-1,0,0,0,1,1,6,1,12,103,2,0,0,3.31,1.71,1,,,,,,,,,,,,,,,,,,,
0,2023,5,27,0,1,2,-1,-1,0,0,0,1,1,6,2,13,104,2,1,0,3.22,1.51,0,93.3,-2.12,53.71,-1.0,-1.0,5.63,1879.0,6.8,0.96,1.37,19.0,0.0,14.0,1.0,0.0,0.0,Sinker,,
1,2023,5,27,0,1,2,-1,-1,0,0,0,1,1,6,3,14,105,2,1,1,3.38,1.74,0,83.1,-2.57,53.62,-1.0,-1.0,5.47,2452.1,6.9,1.21,1.34,19.0,9.0,14.0,0.0,0.0,0.0,Sweeper,Sinker,
0,2023,5,27,0,1,2,-1,-1,0,0,0,1,1,6,4,15,106,2,1,2,3.31,1.66,0,95.5,-2.16,53.78,-1.0,-1.0,5.72,2260.0,6.7,0.34,1.83,19.0,2.0,9.0,0.0,0.0,0.0,4-Seam Fastball,Sweeper,Sinker
1,2023,5,27,0,1,2,-1,-1,0,0,0,1,1,6,5,16,107,2,2,2,3.26,1.59,0,83.7,-2.38,53.62,-1.0,-1.0,5.99,2240.0,6.9,1.21,0.9,19.0,0.0,14.0,1.0,0.0,0.0,Sweeper,4-Seam Fastball,Sweeper
0,2023,5,27,0,1,2,-1,-1,0,0,0,1,1,6,6,17,108,2,3,2,3.22,1.51,0,96.7,-2.56,53.68,1.0,1.0,5.46,2260.0,6.8,-1.11,2.86,19.0,0.0,11.0,1.0,0.0,0.0,4-Seam Fastball,Sweeper,4-Seam Fastball
0,2023,5,27,0,1,2,-1,-1,0,0,0,1,1,6,7,18,109,2,3,2,3.22,1.51,0,84.9,-2.81,53.37,0.0,-1.0,5.31,2775.0,7.1,0.06,1.84,19.0,3.0,8.0,0.0,0.0,0.0,Sweeper,4-Seam Fastball,Sweeper
0,2023,6,2,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2.78,1.18,1,,,,,,,,,,,,,,,,,,,
0,2023,6,2,1,0,0,0,0,0,0,0,0,0,1,2,2,2,0,1,0,2.78,1.24,0,83.5,-2.39,53.96,1.0,1.0,5.7,2511.0,6.5,-0.06,3.16,19.0,0.0,11.0,1.0,0.0,0.0,Sweeper,,
1,2023,6,2,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,2,0,2.7,1.24,0,94.1,-2.14,53.77,1.0,1.0,5.84,1936.0,6.7,-0.5,3.54,19.0,0.0,11.0,1.0,0.0,0.0,Sinker,Sweeper,
1,2023,6,2,1,0,0,0,0,0,0,0,0,0,1,4,4,4,0,3,0,2.81,1.27,0,96.0,-2.17,53.57,-1.0,-1.0,5.76,2230.0,6.9,2.31,1.41,19.0,0.0,14.0,1.0,0.0,0.0,4-Seam Fastball,Sinker,Sweeper
0,2023,6,2,1,0,0,0,0,0,0,0,0,0,1,1,5,5,1,0,0,3.4,1.68,1,,,,,,,,,,,,,,,,,,,
0,2023,6,2,1,0,0,0,0,0,0,0,0,0,1,2,6,6,1,0,1,3.54,1.68,0,83.6,-2.44,53.87,0.0,0.0,5.73,2500.0,6.6,0.03,2.28,19.0,2.0,5.0,0.0,0.0,0.0,Sweeper,,
0,2023,6,2,1,0,0,0,0,0,0,0,0,0,1,3,7,7,1,0,2,3.54,1.71,0,97.2,-2.37,53.69,0.0,1.0,5.79,2106.0,6.8,0.22,3.04,19.0,2.0,2.0,0.0,0.0,0.0,Sinker,Sweeper,
0,2023,6,2,1,0,0,0,0,1,0,1,0,1,1,1,8,8,1,0,0,3.27,1.59,1,,,,,,,,,,,,,,,,,,,
0,2023,6,2,1,0,0,0,0,1,0,1,0,1,1,2,9,9,1,0,1,3.41,1.68,0,84.9,-2.51,53.76,-1.0,-1.0,5.74,2483.0,6.7,-0.4,1.93,19.0,2.0,7.0,0.0,0.0,0.0,Sweeper,,
0,2023,6,2,1,0,0,0,0,1,0,1,0,1,1,3,10,10,1,0,2,3.38,1.68,0,94.5,-2.58,53.75,0.0,-1.0,5.61,2473.0,6.8,0.1,1.65,19.0,3.0,8.0,0.0,0.0,0.0,Cutter,Sweeper,
1,2023,6,2,1,0,0,0,0,1,1,0,0,1,1,4,11,11,1,1,2,3.41,1.68,0,89.0,-2.32,53.73,-1.0,1.0,5.88,695.0,6.8,-4.73,4.37,19.0,0.0,11.0,1.0,0.0,0.0,Split-Finger,Cutter,Sweeper
0,2023,6,2,1,0,0,0,0,1,1,0,0,1,1,5,12,12,1,1,2,3.41,1.71,0,100.4,-2.6,53.78,1.0,0.0,5.6,2503.0,6.7,0.55,2.34,19.0,3.0,6.0,0.0,0.0,0.0,4-Seam Fastball,Split-Finger,Cutter
1,2023,6,2,1,0,0,0,0,1,1,0,0,1,1,6,13,13,1,2,2,3.41,1.68,0,91.8,-2.35,53.55,1.0,-1.0,5.71,1180.0,7.0,0.35,0.13,19.0,1.0,14.0,1.0,0.0,0.0,Split-Finger,4-Seam Fastball,Split-Finger
0,2023,6,2,1,0,0,0,0,1,1,0,0,1,1,7,14,14,1,2,2,3.41,1.68,0,100.8,-2.53,53.69,0.0,1.0,5.63,2478.0,6.8,0.07,3.21,19.0,3.0,2.0,0.0,0.0,0.0,4-Seam Fastball,Split-Finger,4-Seam Fastball
1,2023,6,2,1,0,2,-2,-1,0,0,0,0,0,1,1,15,15,1,0,0,3.08,1.53,1,,,,,,,,,,,,,,,,,,,
1,2023,6,2,1,0,2,-2,-1,0,0,0,0,0,1,2,16,16,1,1,0,3.16,1.5,0,99.9,-2.17,53.63,-1.0,-1.0,5.75,2448.0,6.9,1.81,1.93,19.0,0.0,14.0,1.0,0.0,0.0,4-Seam Fastball,,
0,2023,6,2,1,0,2,-2,-1,1,0,0,0,0,1,1,17,17,2,0,0,3.31,1.54,1,,,,,,,,,,,,,,,,,,,
0,2023,6,2,1,0,2,-2,-1,1,0,0,0,0,1,2,18,18,2,0,1,3.4,1.64,0,82.9,-2.47,53.9,-1.0,-1.0,5.75,2608.0,6.6,-0.39,1.92,19.0,2.0,7.0,0.0,0.0,0.0,Sweeper,,
0,2023,6,2,1,0,2,-2,-1,1,0,0,0,0,1,3,19,19,2,1,1,3.48,1.68,0,94.2,-2.5,53.78,-1.0,0.0,5.67,2378.0,6.7,-0.67,2.78,19.0,0.0,4.0,1.0,0.0,0.0,Cutter,Sweeper,
0,2023,6,2,1,0,2,-2,-1,1,0,0,0,0,1,4,20,20,2,1,2,3.4,1.62,0,84.6,-2.58,53.66,-1.0,1.0,5.63,2630.0,6.8,-0.9,2.99,19.0,3.0,11.0,0.0,0.0,0.0,Sweeper,Cutter,Sweeper
0,2023,6,2,1,0,2,-2,-1,1,0,0,0,0,1,5,21,21,2,2,2,3.34,1.56,0,90.4,-2.31,53.58,-1.0,-1.0,5.68,1073.0,6.9,-1.52,1.41,19.0,0.0,13.0,1.0,0.0,0.0,Split-Finger,Sweeper,Cutter
1,2023,6,2,1,0,2,-2,-1,1,0,0,0,0,1,6,22,22,2,3,2,3.48,1.68,0,74.8,-2.05,54.04,-1.0,1.0,6.3,2459.0,6.5,-2.25,4.09,19.0,0.0,11.0,1.0,0.0,0.0,Curveball,Split-Finger,Sweeper
0,2023,6,2,1,0,2,-2,-1,0,0,0,0,0,2,1,1,23,0,0,0,3.41,1.49,1,,,,,,,,,,,,,,,,,,,
0,2023,6,2,1,0,2,-2,-1,0,0,0,0,0,2,2,2,24,0,0,1,3.33,1.52,0,82.3,-2.27,52.81,0.0,-1.0,5.78,2421.0,7.7,-0.05,2.02,19.0,2.0,8.0,0.0,0.0,0.0,Sweeper,,
0,2023,6,2,1,0,2,-2,-1,0,0,0,0,0,2,3,3,25,0,0,2,3.33,1.52,0,83.6,-2.31,53.84,-1.0,-1.0,5.72,2590.0,6.7,0.8,1.73,19.0,9.0,9.0,0.0,0.0,0.0,Sweeper,Sweeper,
0,2023,6,2,1,0,2,-2,-1,0,0,0,0,0,2,1,4,26,1,0,0,3.15,1.5,1,,,,,,,,,,,,,,,,,,,
0,2023,6,2,1,0,2,-2,-1,0,0,0,0,0,2,2,5,27,1,0,1,3.12,1.5,0,83.9,-2.43,53.91,0.0,-1.0,5.74,2450.0,6.6,-0.05,1.55,19.0,3.0,8.0,0.0,0.0,0.0,Sweeper,,
0,2023,6,2,1,0,2,-2,-1,0,0,0,0,0,2,3,6,28,1,1,1,3.15,1.5,0,96.4,-2.39,53.59,-1.0,1.0,5.73,2132.0,6.9,0.06,3.39,19.0,0.0,12.0,1.0,0.0,0.0,Sinker,Sweeper,
1,2023,6,2,1,0,2,-2,-1,0,0,0,0,0,2,4,7,29,1,1,2,3.15,1.5,0,84.3,-2.52,53.72,0.0,-1.0,5.53,2601.0,6.8,-0.01,1.9,19.0,3.0,8.0,0.0,0.0,0.0,Sweeper,Sinker,Sweeper
0,2023,6,2,1,0,2,-2,-1,0,0,0,0,0,2,5,8,30,1,1,2,3.07,1.44,0,98.3,-2.5,53.61,-1.0,1.0,5.61,2378.0,6.9,0.93,2.63,19.0,3.0,12.0,0.0,0.0,0.0,4-Seam Fastball,Sweeper,Sinker
